age,gender,height_cm,weight_kg,body fat_%,diastolic,systolic,gripForce,sit and bend forward_cm,sit-ups counts,broad jump_cm,class,height_m,BMI,BP_Category,fitness_score
24,M,170.7,69.4,24.2,77.0,107.0,39.7,15.6,52.0,230.0,B,1.7069999999999999,23.81729458184004,Normal,0.6729885057471264
34,M,172.0,69.8,18.8,82.0,127.0,39.9,12.1,36.0,218.0,C,1.72,23.593834505137913,Hypertension Stage 1,0.6086206896551722
24,M,175.1,89.8,31.6,80.0,132.0,49.8,1.9,44.0,207.0,D,1.751,29.28896631149175,Hypertension Stage 1,0.5916666666666666
53,M,170.0,64.5,18.9,87.0,157.0,36.3,10.2,34.0,183.0,B,1.7,22.318339100346023,Hypertension Stage 1,0.49166666666666675
50,F,162.4,55.7,28.9,90.0,149.0,27.2,20.3,36.0,167.0,A,1.624,21.119476327986604,Hypertension Stage 2,0.39655172413793105
60,F,155.1,51.3,23.0,78.0,150.0,25.0,20.6,24.0,158.0,A,1.551,21.325232239261624,Hypertension Stage 2,0.34683908045977013
41,F,159.0,52.4,23.2,71.0,113.0,22.0,21.5,40.0,174.0,A,1.59,20.727028202998298,Normal,0.4295977011494253
25,F,158.7,43.5,24.4,75.0,115.0,20.9,19.4,26.0,167.0,C,1.587,17.271712627289546,Normal,0.3626436781609195
39,M,177.0,83.0,28.1,76.0,132.0,46.2,1.3,20.0,210.0,D,1.77,26.493025631204315,Hypertension Stage 1,0.5310344827586208
21,M,169.7,65.6,20.2,84.0,131.0,39.0,18.7,42.0,208.0,C,1.6969999999999998,22.779288487535112,Hypertension Stage 1,0.5905172413793104
55,M,163.5,69.5,22.3,93.0,147.0,44.4,7.8,39.0,190.0,C,1.635,25.998559792011523,Hypertension Stage 2,0.539655172413793
57,F,159.1,53.0,26.6,65.0,107.0,23.8,22.2,25.0,165.0,A,1.591,20.938015178875833,Normal,0.35603448275862076
50,F,155.4,50.0,28.5,73.0,125.0,24.6,14.9,20.0,134.0,C,1.554,20.70465390928711,Elevated,0.24942528735632183
56,F,158.5,56.2,28.8,69.0,126.0,23.4,20.4,23.0,144.0,A,1.585,22.37060772820906,Elevated,0.2824712643678161
59,F,159.0,62.3,35.0,80.0,120.0,20.0,20.2,23.0,150.0,D,1.59,24.64301253906095,Hypertension Stage 1,0.2721264367816092
60,F,152.4,45.3,20.1,83.0,147.0,25.3,25.2,42.0,139.0,B,1.524,19.504205675078016,Hypertension Stage 1,0.35316091954022993
57,F,151.0,46.1,27.3,77.0,127.0,22.4,22.2,21.0,137.0,A,1.51,20.218411473181,Elevated,0.25804597701149423
52,F,162.2,57.4,24.2,60.0,111.0,27.0,22.2,38.0,147.0,A,1.6219999999999999,21.81776163449244,Normal,0.3577586206896552
36,M,158.7,50.3,19.6,72.0,117.0,33.1,9.9,34.0,177.0,C,1.587,19.971658509256645,Normal,0.46321839080459765
26,M,173.3,70.2,19.2,71.0,129.0,40.1,11.7,34.0,232.0,D,1.733,23.374373894753383,Elevated,0.6425287356321839
48,M,168.0,65.8,23.7,88.0,119.0,41.2,6.5,38.0,170.0,C,1.68,23.313492063492067,Hypertension Stage 1,0.4660919540229885
26,M,172.2,70.9,20.4,85.0,133.0,47.2,8.8,40.0,214.0,C,1.722,23.91002008576582,Hypertension Stage 1,0.625
21,M,181.7,74.9,12.2,70.0,146.0,46.7,22.4,56.0,269.0,B,1.817,22.686733167973607,Hypertension Stage 2,0.8511494252873563
42,F,162.1,56.3,29.6,83.0,123.0,30.9,14.9,28.0,142.0,C,1.621,21.426062388279068,Hypertension Stage 1,0.31034482758620696
63,M,159.5,52.0,13.1,72.0,125.0,34.4,26.5,52.0,189.0,A,1.595,20.44005070704887,Elevated,0.5718390804597699
41,M,175.4,71.8,20.6,68.0,117.0,28.0,4.6,31.0,185.0,D,1.754,23.338087628993318,Normal,0.46005747126436786
61,M,166.8,62.7,20.8,98.0,154.0,35.7,12.1,38.0,188.0,A,1.6680000000000001,22.53592809205872,Hypertension Stage 2,0.5103448275862068
37,M,171.0,68.0,11.0,67.0,127.0,38.3,17.8,59.0,237.0,B,1.71,23.25501863821347,Elevated,0.7471264367816092
27,M,168.7,67.68,19.4,59.0,126.0,43.7,17.6,61.0,209.0,A,1.6869999999999998,23.781003939255847,Elevated,0.6637931034482759
23,M,177.3,71.7,13.6,78.0,151.0,53.1,18.7,59.0,245.0,A,1.7730000000000001,22.8087604727044,Hypertension Stage 2,0.8051724137931034
21,F,161.8,50.3,25.4,76.0,116.0,24.6,23.9,43.0,180.0,A,1.618,19.213697571052478,Normal,0.4566091954022988
63,M,153.1,39.1,17.7,90.0,130.0,23.3,6.6,16.0,138.0,D,1.531,16.681164916993076,Hypertension Stage 1,0.27672413793103456
59,M,163.0,66.2,22.3,80.0,130.0,42.1,12.8,25.0,100.0,C,1.63,24.916255786819228,Hypertension Stage 1,0.23419540229885052
32,M,166.0,73.66,23.1,72.0,120.0,45.7,18.1,60.0,195.0,A,1.66,26.731020467411817,Elevated,0.6158045977011493
27,M,173.0,90.5,41.3,85.0,131.0,34.5,17.4,36.0,184.0,D,1.73,30.238230478799824,Hypertension Stage 1,0.43074712643678154
28,F,170.9,60.7,17.7,62.0,121.0,42.5,19.0,21.0,228.0,C,1.709,20.78282427967998,Elevated,0.6048850574712644
30,M,166.0,63.3,21.0,79.0,131.0,35.1,7.7,38.0,220.0,C,1.66,22.971403687037306,Hypertension Stage 1,0.6
30,M,176.5,70.5,16.2,97.0,148.0,41.1,11.3,50.0,250.0,B,1.765,22.630789108330863,Hypertension Stage 2,0.7517241379310345
25,F,160.6,61.3,23.2,85.0,126.0,31.1,24.8,46.0,171.0,A,1.6059999999999999,23.76672782172706,Hypertension Stage 1,0.4643678160919541
27,M,170.0,63.18,19.2,79.0,120.0,31.5,20.7,66.0,237.0,C,1.7,21.861591695501733,Elevated,0.7241379310344828
46,M,176.6,68.4,18.2,78.0,140.0,43.4,17.3,38.0,205.0,B,1.766,21.9318215339706,Hypertension Stage 2,0.5887931034482758
31,F,161.1,52.2,25.9,57.0,107.0,26.4,19.0,36.0,164.0,B,1.611,20.113118955227506,Normal,0.39425287356321836
37,F,169.7,59.7,21.6,68.0,126.0,29.0,26.2,45.0,194.0,A,1.6969999999999998,20.730541504662295,Elevated,0.5261494252873564
24,M,171.9,80.1,27.5,89.0,135.0,45.9,13.9,41.0,173.0,D,1.719,27.10695674156105,Hypertension Stage 1,0.485919540229885
28,F,158.1,55.52,29.1,65.0,118.0,25.2,16.0,42.0,162.0,B,1.581,22.211900409711948,Normal,0.3931034482758621
24,F,168.1,60.6,22.3,75.0,120.0,34.7,21.6,52.0,179.0,A,1.681,21.445550419869196,Elevated,0.5175287356321838
63,F,158.7,56.4,20.9,59.0,116.0,28.5,23.1,26.0,132.0,A,1.587,22.393668785727133,Normal,0.2939655172413793
21,F,159.7,54.4,27.7,71.0,112.0,32.1,21.0,40.0,165.0,A,1.597,21.329912182712658,Normal,0.41982758620689664
21,F,167.3,82.3,31.7,52.0,127.0,42.7,21.9,41.0,172.0,A,1.673,29.404104212718504,Elevated,0.4617816091954023
57,F,156.0,58.78,36.0,75.0,148.0,23.4,22.1,19.0,143.0,B,1.56,24.15351742274819,Hypertension Stage 2,0.2474137931034483
51,F,151.3,56.5,37.9,81.0,145.0,23.3,14.7,18.0,148.0,C,1.5130000000000001,24.68144553766017,Hypertension Stage 1,0.2531609195402299
26,F,161.5,56.5,23.6,66.0,120.0,35.6,22.9,42.0,166.0,A,1.615,21.662241562748612,Elevated,0.450287356321839
25,M,170.0,71.6,24.1,92.0,150.0,36.7,10.6,63.0,197.0,C,1.7,24.775086505190313,Hypertension Stage 2,0.6014367816091952
39,F,169.4,58.6,22.4,68.0,118.0,33.5,16.2,33.0,183.0,B,1.694,20.420708410404664,Normal,0.47068965517241385
57,F,164.2,56.0,20.3,72.0,110.0,27.0,32.4,47.0,148.0,A,1.642,20.770249880941964,Normal,0.3977011494252873
62,M,174.8,73.4,22.0,81.0,159.0,46.5,15.1,30.0,185.0,B,1.7480000000000002,24.022223502243815,Hypertension Stage 1,0.5063218390804597
48,F,159.8,62.96,36.4,96.0,154.0,26.5,10.4,24.0,124.0,D,1.598,24.655349850642462,Hypertension Stage 2,0.2149425287356322
22,F,167.1,55.5,28.0,89.0,122.0,23.2,13.6,38.0,179.0,C,1.671,19.876507794277067,Hypertension Stage 1,0.42787356321839076
58,M,165.0,70.8,35.0,80.0,123.0,31.5,17.5,14.0,162.0,D,1.65,26.00550964187328,Hypertension Stage 1,0.3137931034482759
21,M,170.4,58.6,20.6,91.0,155.0,32.5,6.8,48.0,216.0,C,1.704,20.181732019661002,Hypertension Stage 2,0.6109195402298849
60,F,160.9,63.9,28.6,81.0,144.0,27.3,24.5,21.0,134.0,B,1.609,24.682478646179568,Hypertension Stage 1,0.2597701149425288
55,M,167.4,55.8,9.8,91.0,129.0,45.9,20.3,48.0,219.0,A,1.6740000000000002,19.912385503783348,Hypertension Stage 2,0.6890804597701148
25,F,169.3,65.3,27.9,96.0,135.0,31.3,25.6,55.0,169.0,A,1.693,22.782389108552675,Hypertension Stage 1,0.4715517241379311
61,M,172.3,69.1,23.0,84.0,152.0,39.3,10.3,34.0,168.0,B,1.723,23.275954120433354,Hypertension Stage 1,0.4454022988505747
30,F,156.1,50.2,27.1,57.0,93.0,23.2,23.4,35.0,183.0,A,1.561,20.601455808851323,Normal,0.43333333333333335
23,M,171.3,80.4,21.3,72.0,134.0,53.5,20.8,53.0,224.0,D,1.713,27.39941704673134,Hypertension Stage 1,0.7066091954022988
28,M,179.5,73.9,22.9,88.0,140.0,37.7,23.3,39.0,217.0,C,1.795,22.935886593058715,Hypertension Stage 1,0.5962643678160919
56,F,160.8,48.4,25.5,71.0,138.0,22.4,20.9,14.0,137.0,C,1.608,18.718596074354593,Hypertension Stage 1,0.24310344827586208
21,F,155.8,53.7,24.2,62.0,112.0,29.1,14.0,31.0,174.0,C,1.558,22.1227636234203,Normal,0.421264367816092
28,M,178.1,65.5,18.8,99.0,159.0,33.8,12.0,38.0,150.0,D,1.781,20.64968642426562,Hypertension Stage 2,0.4014367816091954
23,M,172.5,72.8,17.3,60.0,119.0,37.0,14.1,55.0,198.0,C,1.725,24.465448435202685,Normal,0.6017241379310344
30,M,184.4,82.3,12.5,79.0,147.0,45.1,25.3,55.0,226.0,B,1.844,24.203490478587995,Hypertension Stage 2,0.7192528735632184
21,M,180.2,91.0,26.5,88.0,149.0,36.2,10.2,50.0,202.0,D,1.8019999999999998,28.024109356849774,Hypertension Stage 1,0.5701149425287355
25,F,163.0,67.9,34.9,70.0,112.0,28.3,26.2,41.0,175.0,D,1.63,25.556099213368967,Normal,0.41982758620689664
22,M,169.1,59.08,12.0,80.0,120.0,37.1,15.1,41.0,246.0,D,1.6909999999999998,20.6610919953656,Hypertension Stage 1,0.7149425287356322
57,M,165.9,65.0,14.1,79.0,123.0,37.8,11.9,43.0,162.0,B,1.659,23.616774595326568,Elevated,0.47528735632183916
44,F,172.0,70.3,24.3,60.0,111.0,30.7,22.2,34.0,148.0,B,1.72,23.762844780962684,Normal,0.3594827586206896
25,M,174.4,67.6,16.3,84.0,139.0,53.7,24.7,41.0,231.0,C,1.744,22.2256123221951,Hypertension Stage 1,0.7071839080459769
58,M,171.3,74.2,25.0,95.0,144.0,36.2,18.8,40.0,177.0,B,1.713,25.286526677456038,Hypertension Stage 2,0.47385057471264364
23,M,177.6,65.8,12.1,61.0,122.0,44.3,12.1,62.0,228.0,B,1.776,20.861232854476096,Elevated,0.7439655172413793
28,M,167.2,64.5,13.6,54.0,104.0,48.4,13.4,51.0,232.0,B,1.672,23.072102287035555,Normal,0.7313218390804596
64,F,157.4,52.3,23.8,79.0,117.0,22.4,22.4,31.0,143.0,A,1.574,21.110194407534117,Normal,0.31408045977011495
49,F,161.2,54.6,25.9,84.0,126.0,31.1,15.2,37.0,130.0,D,1.6119999999999999,21.01176658929001,Hypertension Stage 1,0.3129310344827586
58,M,171.6,71.5,21.5,76.0,140.0,38.7,18.0,21.0,198.0,D,1.716,24.281274281274282,Hypertension Stage 2,0.49683908045977004
43,M,180.7,80.1,21.6,80.0,130.0,42.9,-0.7,50.0,214.0,D,1.807,24.531054140128365,Hypertension Stage 1,0.6379310344827585
23,M,180.0,84.0,21.9,76.0,126.0,32.5,11.8,50.0,211.0,D,1.8,25.925925925925924,Elevated,0.5985632183908046
31,M,179.3,82.0,19.1,82.0,144.0,45.1,3.6,62.0,246.0,D,1.7930000000000001,25.506641213941926,Hypertension Stage 1,0.7778735632183907
26,F,159.2,45.4,14.8,71.0,110.0,25.1,14.5,16.0,175.0,D,1.5919999999999999,17.913057751066898,Normal,0.39655172413793105
33,F,151.2,47.1,21.4,70.0,111.0,27.9,24.6,38.0,159.0,A,1.5119999999999998,20.60237675317041,Normal,0.4028735632183908
43,F,164.2,55.2,17.7,78.0,125.0,35.7,20.0,53.0,193.0,A,1.642,20.473532025499935,Elevated,0.5767241379310345
37,M,175.0,76.7,24.4,97.0,139.0,51.8,11.6,34.0,176.0,C,1.75,25.044897959183675,Hypertension Stage 1,0.5002873563218392
30,M,172.9,64.0,13.8,69.0,122.0,47.0,18.0,58.0,237.0,A,1.729,21.40868476748663,Elevated,0.761206896551724
21,M,180.8,76.2,15.7,68.0,118.0,47.6,16.8,52.0,218.0,B,1.808,23.310850497298144,Normal,0.685632183908046
40,M,173.2,67.7,13.1,83.0,144.0,39.3,18.2,57.0,218.0,B,1.732,22.567990655451787,Hypertension Stage 1,0.6836206896551723
60,F,152.4,53.6,34.3,65.0,106.0,25.4,21.9,14.0,125.0,C,1.524,23.077823933425645,Normal,0.1919540229885058
40,F,162.1,52.7,25.9,62.0,119.0,22.5,18.3,36.0,145.0,B,1.621,20.056012217802966,Normal,0.328448275862069
60,M,165.4,69.2,35.2,93.0,145.0,38.5,17.4,10.0,159.0,D,1.6540000000000001,25.295023313823506,Hypertension Stage 2,0.31321839080459773
49,M,172.2,73.2,22.7,92.0,138.0,51.0,22.8,28.0,188.0,D,1.722,24.685662486291363,Hypertension Stage 1,0.5201149425287356
39,F,156.4,52.4,26.1,87.0,135.0,28.8,19.5,28.0,173.0,C,1.564,21.421890228347536,Hypertension Stage 1,0.40344827586206905
24,M,176.3,73.0,15.4,89.0,129.0,46.2,21.1,59.0,256.0,A,1.7630000000000001,23.486496390640273,Hypertension Stage 1,0.8117816091954023
24,M,177.2,75.4,16.0,82.0,144.0,49.8,25.9,56.0,252.0,A,1.7719999999999998,24.012861212031662,Hypertension Stage 1,0.8002873563218391
25,M,175.9,69.02,16.4,69.0,138.0,47.8,15.9,54.0,222.0,A,1.7590000000000001,22.307108314229648,Hypertension Stage 1,0.7014367816091954
41,F,162.6,55.0,26.6,69.0,107.0,27.2,21.8,26.0,163.0,B,1.626,20.802791053740798,Normal,0.3629310344827586
24,M,179.5,75.4,10.7,84.0,136.0,48.8,17.0,64.0,248.0,B,1.795,23.40143232904773,Hypertension Stage 1,0.8241379310344827
21,M,178.0,69.8,12.2,65.0,117.0,45.2,9.3,64.0,271.0,C,1.78,22.030046711273826,Normal,0.8755747126436781
48,M,170.4,74.8,21.6,79.0,145.0,39.5,6.1,51.0,197.0,C,1.704,25.760982168441004,Hypertension Stage 2,0.5821839080459769
49,F,158.4,56.68,34.6,76.0,101.0,27.3,22.5,6.0,138.0,D,1.584,22.5901693704724,Normal,0.21091954022988513
49,M,173.3,81.7,27.7,95.0,148.0,48.2,18.5,33.0,164.0,D,1.733,27.20350921939247,Hypertension Stage 2,0.443103448275862
55,F,153.4,63.2,39.5,78.0,123.0,23.2,2.6,6.0,117.0,D,1.534,26.857547905876192,Elevated,0.1247126436781609
64,F,155.0,50.0,26.3,62.0,104.0,21.9,20.3,20.0,142.0,A,1.55,20.811654526534856,Normal,0.27097701149425285
21,M,169.5,76.1,16.0,75.0,116.0,52.5,20.9,55.0,260.0,A,1.695,26.487761157664828,Normal,0.8281609195402299
21,F,158.6,55.9,29.0,74.0,117.0,26.0,10.2,42.0,166.0,C,1.5859999999999999,22.223141008413787,Normal,0.407183908045977
48,M,170.9,62.2,18.4,95.0,155.0,39.3,18.7,50.0,208.0,B,1.709,21.296403133378824,Hypertension Stage 2,0.6195402298850575
32,F,163.0,51.6,15.6,87.0,120.0,39.7,26.2,40.0,191.0,B,1.63,19.421129888215592,Hypertension Stage 1,0.5511494252873563
26,M,177.0,83.6,23.0,84.0,146.0,58.8,24.0,49.0,209.0,B,1.77,26.68454147914073,Hypertension Stage 1,0.6623563218390804
47,F,169.3,51.9,24.1,70.0,100.0,24.3,12.7,30.0,133.0,C,1.693,18.107289352739414,Normal,0.2870689655172414
23,F,158.6,56.7,35.9,69.0,112.0,21.6,21.6,20.0,138.0,D,1.5859999999999999,22.541182382416135,Normal,0.23103448275862065
31,M,177.9,83.6,14.8,104.0,140.0,47.4,10.1,61.0,235.0,C,1.7790000000000001,26.415229074699166,Hypertension Stage 2,0.7623563218390803
21,M,171.2,62.0,14.1,84.0,154.0,41.2,19.0,24.0,245.0,D,1.712,21.153594200366847,Hypertension Stage 1,0.6689655172413792
55,F,158.4,55.7,35.5,88.0,127.0,22.6,20.1,14.0,140.0,C,1.584,22.199584226099375,Hypertension Stage 1,0.2235632183908046
26,F,164.2,50.9,15.0,76.0,129.0,25.3,16.2,36.0,167.0,B,1.642,18.878673552499034,Elevated,0.43103448275862066
26,M,178.7,64.7,25.9,81.0,144.0,38.7,3.0,30.0,132.0,D,1.787,20.26073403981814,Hypertension Stage 1,0.3204022988505747
47,M,172.8,72.0,21.5,92.0,159.0,38.6,19.3,45.0,227.0,A,1.7280000000000002,24.112654320987648,Hypertension Stage 2,0.6488505747126437
22,M,162.7,65.7,21.4,95.0,142.0,41.6,11.4,56.0,210.0,C,1.6269999999999998,24.819342011666233,Hypertension Stage 2,0.6405172413793104
61,M,160.7,67.5,28.9,95.0,141.0,38.4,13.7,37.0,187.0,A,1.607,26.137979878789476,Hypertension Stage 2,0.4890804597701149
34,M,172.8,69.28,13.6,68.0,116.0,45.2,19.0,42.0,217.0,B,1.7280000000000002,23.201731824417006,Normal,0.6531609195402297
58,M,177.3,72.2,22.1,96.0,140.0,36.8,11.2,29.0,154.0,D,1.7730000000000001,22.967817379766494,Hypertension Stage 2,0.38620689655172424
21,F,155.0,51.0,29.8,91.0,131.0,14.3,15.1,30.0,174.0,C,1.55,21.227887617065555,Hypertension Stage 1,0.35977011494252875
55,F,161.4,48.9,21.0,79.0,130.0,20.2,13.5,31.0,139.0,C,1.614,18.771621914198715,Hypertension Stage 1,0.3043103448275862
31,M,171.7,70.9,20.7,88.0,142.0,45.2,16.4,38.0,188.0,C,1.7169999999999999,24.049477475069448,Hypertension Stage 1,0.5379310344827586
30,M,172.3,78.3,24.9,84.0,132.0,27.4,-2.6,37.0,162.0,D,1.723,26.37492340998454,Hypertension Stage 1,0.39712643678160914
31,M,183.8,84.9,22.9,90.0,123.0,57.7,15.5,50.0,221.0,A,1.838,25.131399626551545,Hypertension Stage 2,0.6968390804597702
24,F,164.8,51.5,20.4,72.0,117.0,26.6,17.3,45.0,174.0,B,1.6480000000000001,18.962378640776695,Normal,0.4652298850574712
60,M,169.2,77.5,26.0,83.0,143.0,32.8,9.8,51.0,175.0,B,1.692,27.070793443209322,Hypertension Stage 1,0.4870689655172414
22,M,179.5,73.3,19.9,84.0,122.0,42.0,7.7,43.0,210.0,C,1.795,22.749668298663106,Hypertension Stage 1,0.6086206896551725
29,M,175.4,74.4,16.1,77.0,124.0,58.4,23.5,48.0,245.0,B,1.754,24.183199437285555,Elevated,0.7816091954022987
23,M,174.4,71.5,10.9,70.0,141.0,48.7,18.1,53.0,204.0,C,1.744,23.50785918693713,Hypertension Stage 2,0.6652298850574713
25,M,174.0,75.0,22.6,86.0,151.0,41.0,15.5,44.0,202.0,C,1.74,24.772096710265558,Hypertension Stage 1,0.5778735632183907
43,F,157.3,55.2,21.8,73.0,119.0,33.1,23.0,22.0,150.0,C,1.5730000000000002,22.309078542101716,Normal,0.3448275862068965
23,M,160.0,65.3,35.8,73.0,142.0,39.3,-3.4,29.0,164.0,D,1.6,25.507812499999993,Hypertension Stage 2,0.38275862068965516
28,F,160.8,66.74,31.3,85.0,135.0,23.2,15.8,28.0,140.0,D,1.608,25.81155169426499,Hypertension Stage 1,0.27758620689655167
49,F,158.1,49.2,22.3,81.0,131.0,22.8,20.8,33.0,175.0,A,1.581,19.683456414946466,Hypertension Stage 1,0.4172413793103448
44,F,159.9,52.7,26.4,69.0,108.0,19.3,14.8,38.0,108.0,C,1.599,20.61169406613968,Normal,0.21724137931034485
45,M,184.3,88.3,25.4,84.0,147.0,47.4,17.9,32.0,205.0,D,1.8430000000000002,25.996209793829145,Hypertension Stage 1,0.5623563218390805
47,M,174.4,86.5,26.0,89.0,133.0,41.5,-0.4,30.0,206.0,D,1.744,28.439577897483378,Hypertension Stage 1,0.5408045977011494
64,F,157.4,55.1,35.2,86.0,159.0,27.7,14.6,11.0,113.0,C,1.574,22.240376899715677,Hypertension Stage 1,0.15287356321839077
26,M,174.7,90.1,21.6,96.0,159.0,59.6,25.0,66.0,230.0,A,1.7469999999999999,29.52153810817727,Hypertension Stage 2,0.7778735632183907
42,M,169.5,77.5,22.8,76.0,116.0,41.6,11.2,37.0,191.0,C,1.695,26.975052427319635,Normal,0.5272988505747126
44,M,169.5,66.48,23.9,93.0,134.0,41.9,8.9,36.0,202.0,C,1.695,23.13937400475109,Hypertension Stage 1,0.553735632183908
23,F,166.8,61.6,24.9,85.0,137.0,34.0,14.5,20.0,167.0,D,1.6680000000000001,22.14056093254892,Hypertension Stage 1,0.3816091954022989
39,M,171.0,75.5,24.3,78.0,138.0,44.8,14.6,43.0,205.0,B,1.71,25.819910399781133,Hypertension Stage 1,0.5896551724137931
41,M,166.2,58.8,37.1,88.0,149.0,27.9,12.3,32.0,144.0,C,1.662,21.287040536607194,Hypertension Stage 1,0.29741379310344834
27,M,176.1,75.4,16.3,83.0,151.0,52.0,19.2,61.0,236.0,A,1.761,24.31378846552586,Hypertension Stage 1,0.7741379310344827
59,M,169.5,68.8,23.3,70.0,115.0,33.3,7.4,30.0,155.0,C,1.695,23.946885251607625,Normal,0.3784482758620689
52,M,165.9,71.8,24.0,92.0,151.0,36.3,5.6,37.0,173.0,C,1.659,26.0874525529915,Hypertension Stage 2,0.45689655172413796
25,F,164.0,62.6,28.9,70.0,116.0,29.3,11.1,30.0,151.0,C,1.64,23.274836406900658,Normal,0.33936781609195404
42,M,171.0,72.2,25.3,94.0,132.0,33.0,9.5,24.0,181.0,D,1.71,24.69135802469136,Hypertension Stage 1,0.4293103448275861
45,F,162.0,58.1,30.4,77.0,139.0,26.7,28.4,26.0,157.0,B,1.62,22.13839353757049,Hypertension Stage 1,0.3333333333333333
45,M,169.3,74.0,22.1,91.0,136.0,44.0,12.7,38.0,204.0,B,1.693,25.817715069416508,Hypertension Stage 1,0.5764367816091953
44,M,172.0,79.3,26.3,84.0,139.0,45.2,11.4,48.0,192.0,B,1.72,26.805029745808547,Hypertension Stage 1,0.5620689655172413
54,M,174.5,73.7,20.8,74.0,133.0,32.1,16.8,45.0,165.0,C,1.745,24.20341376507582,Hypertension Stage 1,0.4540229885057471
60,M,180.5,64.9,8.7,77.0,118.0,43.4,16.6,31.0,210.0,A,1.805,19.920043584687043,Normal,0.6103448275862068
34,F,155.8,44.5,21.2,74.0,115.0,23.6,21.3,35.0,162.0,A,1.558,18.332643970990752,Normal,0.3910919540229886
21,M,177.8,63.1,10.8,86.0,148.0,51.1,19.0,58.0,258.0,B,1.778,19.960244002120657,Hypertension Stage 1,0.8419540229885057
23,F,167.5,52.4,27.4,70.0,123.0,24.6,12.8,19.0,148.0,D,1.675,18.67676542659835,Elevated,0.28994252873563214
40,M,176.7,73.0,24.7,82.0,123.0,43.9,6.2,35.0,222.0,D,1.767,23.3802828629893,Hypertension Stage 1,0.6117816091954023
30,M,180.4,74.3,19.1,93.0,136.0,56.7,18.0,36.0,240.0,C,1.804,22.83051705743826,Hypertension Stage 1,0.7192528735632182
38,M,171.1,69.2,18.2,86.0,147.0,48.0,9.5,43.0,220.0,B,1.7109999999999999,23.637746748870466,Hypertension Stage 1,0.6594827586206896
40,F,165.4,64.2,30.0,77.0,138.0,24.0,19.8,32.0,167.0,D,1.6540000000000001,23.467348218894063,Hypertension Stage 1,0.3727011494252873
30,M,170.0,74.74,23.4,78.0,147.0,47.0,15.0,55.0,204.0,A,1.7,25.86159169550173,Hypertension Stage 2,0.6301724137931035
28,M,173.9,80.1,16.5,81.0,134.0,58.7,18.1,61.0,245.0,B,1.739,26.487035406321368,Hypertension Stage 1,0.8186781609195402
27,M,181.6,83.1,24.9,86.0,137.0,45.2,5.5,53.0,224.0,C,1.8159999999999998,25.198189369093136,Hypertension Stage 1,0.6724137931034483
39,M,169.4,74.3,17.8,75.0,135.0,47.9,16.9,57.0,234.0,A,1.694,25.891785578379977,Hypertension Stage 1,0.7408045977011493
37,M,184.8,89.4,16.1,76.0,158.0,64.5,24.3,58.0,241.0,A,1.848,26.177826502501826,Hypertension Stage 2,0.8163793103448275
29,F,165.8,57.9,26.3,78.0,117.0,31.3,24.8,52.0,203.0,B,1.6580000000000001,21.062480265292667,Normal,0.5652298850574712
22,F,165.8,48.1,22.3,86.0,147.0,22.7,20.7,35.0,153.0,B,1.6580000000000001,17.49750087669391,Hypertension Stage 1,0.3594827586206896
58,F,155.9,50.9,20.2,81.0,130.0,27.4,29.1,17.0,90.0,C,1.5590000000000002,20.942356677546538,Hypertension Stage 1,0.14626436781609198
29,M,179.6,87.8,23.8,91.0,142.0,58.4,17.6,45.0,220.0,B,1.796,27.21960704559997,Hypertension Stage 2,0.679022988505747
32,M,180.2,58.44,9.4,86.0,124.0,43.0,22.9,38.0,196.0,D,1.8019999999999998,17.997021437519788,Hypertension Stage 1,0.5870689655172414
27,M,175.1,82.7,23.1,80.0,136.0,41.7,19.2,62.0,240.0,C,1.751,26.973246257910553,Hypertension Stage 1,0.7393678160919539
53,F,161.1,70.5,34.4,86.0,134.0,28.0,22.6,9.0,148.0,D,1.611,27.164269853324505,Hypertension Stage 1,0.2508620689655172
61,F,154.9,56.3,38.7,84.0,143.0,24.1,25.3,30.0,137.0,A,1.5490000000000002,23.464189603988654,Hypertension Stage 1,0.2560344827586206
56,F,152.0,49.3,27.0,60.0,114.0,23.7,12.9,15.0,117.0,C,1.52,21.338296398891966,Normal,0.1879310344827586
28,M,182.8,85.0,15.2,69.0,115.0,47.8,8.5,45.0,210.0,D,1.828,25.43703824294107,Normal,0.6445402298850575
28,M,173.5,82.44,23.0,89.0,145.0,42.6,19.9,46.0,205.0,C,1.735,27.386657143569,Hypertension Stage 1,0.5956896551724138
23,F,160.2,56.8,18.1,69.0,114.0,28.8,28.2,48.0,199.0,A,1.6019999999999999,22.132135080836846,Normal,0.5586206896551723
26,F,160.1,56.3,27.8,69.0,117.0,26.1,26.4,48.0,128.0,B,1.601,21.964723016259747,Normal,0.3189655172413793
21,F,161.9,49.0,13.3,57.0,114.0,22.4,21.0,31.0,120.0,C,1.619,18.694006205647042,Normal,0.27816091954022987
41,F,166.5,56.5,27.2,82.0,135.0,25.7,35.2,32.0,174.0,A,1.665,20.380741101461822,Hypertension Stage 1,0.40574712643678157
63,M,175.2,76.4,26.7,96.0,142.0,47.0,11.2,37.0,192.0,C,1.7519999999999998,24.890014803694676,Hypertension Stage 2,0.5344827586206896
43,M,173.0,83.1,29.3,88.0,135.0,43.6,7.4,41.0,207.0,D,1.73,27.765712185505695,Hypertension Stage 1,0.5718390804597702
